Date,Paraguay,Indonesia,EU-28,United States of America,Thailand,Mexico,Brazil,Argentina,Netherlands,Spain,Germany,Ukraine,China,Canada,Japan,Russian Federation
2019-01-02,190.5,80.33333333333333,17.56301873071264,12.934434270765204,2.0,0.5384615384615384,86.75,141.21428571428572,3.899135446685879,27.30337078651685,6.963768115942028,36.80952380952381,40.50746268656717,48.671497584541065,22.993006993006997,10.80565371024735
2019-01-03,0.0,153.33333333333334,16.546245548688496,53.56203605514315,222.57142857142856,1.4655172413793105,25.4,329.4347826086956,5.619596541786745,0.016853932584269662,5.063405797101449,24.190476190476193,30.07058823529412,53.14133986928105,18.783216783216783,10.749116607773852
2019-01-04,133.5,155.0,21.384207600133703,39.020288307528034,320.7857142857143,1.8983050847457628,45.5,44.47619047619048,6.916426512968299,3.0960451977401133,30.38405797101449,16.615384615384613,58.843373493975896,20.581526104417673,3.6783216783216783,13.113074204946995
2019-01-05,201.375,141.27959979736576,22.329415092274964,32.092064006919664,187.1875,3.0350877192982457,89.54545454545455,26.0,10.7492795389049,5.259887005649717,65.92377495462793,22.052631578947373,38.40579710144928,14.17087062652563,28.901408450704228,14.949652777777779
2019-01-06,25.625,141.27959979736576,16.385406294214793,28.27922428694901,17.523809523809526,0.1568627450980392,90.92857142857143,57.111111111111114,3.780979827089337,0.005649717514124294,28.93659420289855,25.20833333333333,38.0,26.444972288202692,15.104895104895105,8.0
2019-01-07,104.0,51.0,22.1255259098346,23.57744529045312,35.42857142857143,8.581818181818182,105.71428571428572,220.72,35.50720461095101,0.020408163265306117,47.989110707804,23.0,44.875,23.509372453137733,6.3776223776223775,11.680701754385964
2019-01-08,325.1875,141.27959979736576,29.94781268613937,11.915959252971136,133.95238095238096,0.5671641791044776,123.47058823529413,24.0,31.587896253602306,1.7040816326530612,74.27090909090909,25.0,83.63380281690141,28.810526315789474,13.143884892086332,8.422182468694096
2019-01-09,1.75,199.5,24.831311501511447,17.84111301004059,29.6,2.3015873015873014,81.0,189.3636363636364,1.6657060518731988,2.76530612244898,38.165454545454544,15.958333333333336,53.64634146341464,49.31763766959297,17.93006993006993,7.416666666666668
2019-01-10,27.8,19.0,35.914026624410646,10.43691389599318,6.75,7.904761904761906,65.53333333333333,242.32142857142856,25.853025936599426,1.010204081632653,13.556962025316455,24.0,43.76136363636363,33.427530364372465,4.062937062937063,7.342013888888888
2019-01-11,126.4,82.5,42.05518783449709,8.000266382525307,10.0,0.7096774193548387,190.75,64.24137931034483,13.844380403458214,1.2346938775510203,23.95462794918331,60.2,51.16901408450703,10.694711538461537,12.163120567375884,9.291161178509533
2019-01-12,71.9375,61.0,28.102091702662584,40.876410474771134,112.8,8.203125,50.41666666666666,20.6,74.97406340057637,2.0104166666666665,63.24363636363636,13.653846153846152,47.18,4.726161369193154,27.680851063829788,15.888111888111887
2019-01-13,33.615384615384606,105.5,26.936781755152758,35.069396669396674,68.28571428571429,4.518518518518519,5.0,175.7391304347826,52.90778097982709,0.7083333333333334,113.61272727272728,9.142857142857142,50.675,2.465172137710168,7.113636363636362,9.573426573426572
2019-01-14,120.25,224.2,28.751133094734225,8.367591734365629,121.25,7.627118644067798,68.85714285714286,76.73076923076924,10.426512968299713,2.333333333333333,22.983636363636364,85.70588235294117,13.985294117647056,2.3107890499194848,1.8309859154929575,7.987972508591065
2019-01-15,13.0,43.0,29.89422715971416,8.069733811793691,37.9,11.548387096774194,77.25,74.39285714285714,2.011527377521614,1.5050505050505047,11.386281588447654,30.73333333333333,23.16393442622951,6.2255216693418935,9.422535211267606,11.04070796460177
2019-01-16,0.0,368.33333333333326,25.127445005253755,17.288337680310853,67.83333333333333,3.5625,30.4375,84.57142857142857,39.27377521613833,8.616161616161616,8.68231046931408,39.76470588235294,44.033898305084755,8.582995951417004,25.20422535211268,18.170212765957448
2019-01-17,45.5,299.75,29.480653185462867,31.30148811099931,40.66666666666666,0.476923076923077,26.4,74.3103448275862,44.11527377521614,15.79591836734694,31.35326086956522,10.0,30.88636363636364,15.507961783439493,27.901408450704228,15.327495621716286
2019-01-18,102.16666666666669,0.0,20.257948290647274,25.94071671629094,21.428571428571427,0.09433962264150944,77.15384615384616,190.31034482758625,1.07492795389049,12.724489795918366,1.0867992766726944,10.0,36.79166666666666,21.11120196238757,15.985915492957744,11.979094076655052
2019-01-19,47.57142857142857,90.0,15.358088781158532,48.17030114226375,59.75,0.12698412698412698,78.84615384615384,41.230769230769226,0.09510086455331412,76.30927835051547,0.06690777576853528,8.285714285714286,26.41666666666667,24.67047308319739,3.6971830985915495,6.619469026548673
2019-01-20,0.0,142.33333333333334,21.620699154424077,88.47181823171066,1.6666666666666667,0.05,94.23076923076924,2.2222222222222223,0.10662824207492796,30.353535353535356,0.13743218806509944,16.714285714285715,47.43333333333333,45.58279220779222,31.818181818181817,11.201438848920862
2019-01-21,72.93196967230692,395.0,19.389669837363943,19.736839163965573,33.0,0.12903225806451613,166.84615384615384,155.0,0.7175792507204611,4.686868686868687,0.6347197106690777,66.86666666666666,44.8125,47.990259740259745,22.323943661971832,9.394594594594595
2019-01-22,35.5,63.375,18.52053442520241,9.693458766573142,188.0,0.0,109.53333333333332,1.0,33.7463976945245,64.68686868686869,1.1721014492753623,5.5,85.48837209302326,31.664479081214107,14.311688311688313,10.874125874125873
2019-01-23,0.0,8.0,27.567271685474683,50.27275646171135,1.5,0.9565217391304348,68.64285714285714,270.1666666666667,0.25360230547550433,40.80808080808081,1.4565217391304348,78.32,82.0,41.93247863247864,12.471830985915492,4.808849557522124
2019-01-24,122.0,169.6,17.396719129357855,76.19522104025229,10.333333333333334,0.8235294117647058,50.92857142857143,81.15384615384616,0.8876080691642652,16.12121212121212,1.5742753623188406,23.153846153846153,65.95238095238095,42.43869891576313,33.93,13.658620689655173
2019-01-25,138.16666666666666,143.0,34.567893621352304,36.13012390153376,53.5,1.7014925373134329,50.846153846153854,34.0,43.118155619596536,3.4747474747474754,23.865698729582572,40.90909090909091,77.51724137931033,22.101791530944624,7.141843971631205,9.622608695652174
2019-01-26,0.0,95.0,42.07335105679656,4.815639013452915,0.0,0.8947368421052632,89.0909090909091,178.9090909090909,57.86167146974064,5.7653061224489806,44.13974591651542,19.894736842105264,68.13793103448276,6.953431372549018,26.63636363636364,7.998251748251747
2019-01-27,20.0,29.66666666666667,35.65506450616176,13.988818424566087,3.0,3.4,62.45454545454545,23.55,82.3256484149856,15.298969072164951,37.254083484573506,57.157894736842096,46.2,15.535772357723575,13.859154929577466,13.440140845070422
2019-01-28,0.0,39.66666666666666,30.894866533647672,23.05606758832565,0.0,9.642857142857142,164.25,39.07692307692308,24.26801152737752,15.142857142857142,29.994545454545456,1.25,41.487804878048784,11.570388349514566,14.20979020979021,11.197158081705153
2019-01-29,124.0,56.5,24.333491158265193,9.437171213189435,30.0,0.0,32.888888888888886,2.0,3.8213256484149856,25.377551020408163,2.2976406533575315,13.533333333333333,25.363636363636363,18.89516789516789,18.267605633802816,8.192982456140351
2019-01-30,6.666666666666668,219.5,32.961922750786755,12.411944368693755,89.5,0.07692307692307693,49.3125,177.21428571428572,23.599423631123923,74.89795918367345,9.680580762250454,20.38888888888889,58.0609756097561,15.572357723577234,1.4225352112676055,9.648180242634316
2019-01-31,62.0,63.0,33.55051296532645,5.361841022546492,107.0,0.19696969696969696,23.142857142857146,36.66666666666666,8.438040345821326,77.12121212121212,6.357531760435572,10.266666666666667,45.24,26.6844262295082,68.54545454545455,10.219895287958117
2019-02-01,0.0,293.6666666666667,41.82705143908457,11.355759374157,25.5,0.0,33.785714285714285,160.05882352941177,13.31700288184438,37.954802259886996,17.077757685352626,12.636363636363635,39.628571428571426,24.71093117408907,49.802816901408455,8.945229681978796
2019-02-02,115.33333333333331,269.0,48.76008872831917,21.474710308089406,31.66666666666667,0.0,116.54545454545456,151.05,28.82420749279539,19.758426966292134,23.698010849909586,4.5555555555555545,34.18333333333333,14.096185737976782,6.774647887323943,6.820244328097731
2019-02-03,198.9090909090909,3.0,22.832775429461616,26.958148695224033,31.42857142857143,1.6779661016949152,176.58333333333337,90.05263157894737,1.1008645533141208,1.5617977528089888,31.70108695652174,3.7777777777777777,35.38095238095238,13.857737104825294,26.570422535211268,10.089316987740805
2019-02-04,24.2,146.0,21.95430567151511,28.168908334683728,0.0,22.85,25.33333333333333,7.294117647058822,22.786743515850144,13.621468926553671,1.2192028985507246,3.75,58.86,20.119629317607405,82.81818181818181,11.778571428571427
2019-02-05,2.0,99.0,12.158026332865846,16.583124966750013,12.8,0.4776119402985074,85.44444444444444,0.0,9.080691642651297,22.91573033707865,0.3822463768115942,0.0,45.22641509433962,17.871416871416873,11.937062937062937,9.828371278458842
2019-02-06,54.5,141.27959979736576,24.196688816357327,29.89096225412015,50.0,0.7164179104477612,102.11111111111113,55.54713038105044,117.4149855907781,3.3954802259887007,13.067028985507244,24.4,65.36842105263158,17.133935907970418,69.54545454545455,7.259717314487633
2019-02-07,0.0,66.0,40.09669043353306,55.007171695707605,0.0,0.04477611940298507,114.5,20.0,15.083573487031698,0.3979591836734694,16.51086956521739,1.6666666666666667,59.07017543859649,13.522522522522525,25.53521126760563,11.432675044883304
2019-02-08,30.0,141.27959979736576,18.3475701535036,32.440052128583844,1.5,0.5507246376811594,136.44444444444446,0.5,32.61671469740634,1.4329896907216495,14.251811594202897,26.33333333333333,30.857142857142854,20.40833333333333,25.09090909090909,6.126760563380282
2019-02-09,0.0,119.0,35.703352317009525,14.566750069502366,19.0,2.15625,52.57142857142857,60.846153846153854,80.82708933717579,9.350515463917525,15.932971014492756,6.0,25.50666666666667,10.096106048053024,16.916083916083917,5.670818505338079
2019-02-10,89.15384615384615,37.0,39.672719573122436,17.454161338744647,19.33333333333333,4.803921568627451,104.69230769230771,299.90476190476187,129.49279538904898,5.680412371134021,106.45009074410164,4.5,25.88888888888889,9.760459392945037,11.195804195804195,5.55632582322357
2019-02-11,26.285714285714285,61.0,26.776948594320455,43.36762070276435,30.5,1.6724137931034482,64.25,64.46666666666667,5.195965417867435,2.4242424242424243,13.240942028985508,12.363636363636365,24.03947368421053,13.701639344262295,20.09090909090909,4.512589928057554
2019-02-12,429.0,439.0,17.867859565231598,73.48276230120611,151.55555555555554,5.276923076923077,62.125,147.75757575757575,0.12103746397694524,0.1919191919191919,2.777173913043478,50.74074074074074,43.22368421052632,40.39173553719008,11.867132867132867,7.0177304964539005
2019-02-13,100.0,0.0,12.523663934739687,71.61241060386085,71.875,4.0163934426229515,122.41176470588236,20.80952380952381,0.01729106628242075,0.010101010101010102,0.32065217391304346,44.6875,43.12857142857143,43.05306799336649,27.055944055944057,10.652252252252252
2019-02-14,43.0,105.5,14.323631424412556,40.491960017383754,2.142857142857143,8.40625,123.11764705882355,20.83333333333333,0.01729106628242075,0.5555555555555556,0.012704174228675136,19.857142857142858,27.553398058252426,27.124386252045827,16.40714285714286,11.642857142857142
2019-02-15,173.46153846153842,30.0,7.854378437233754,32.149401746254185,74.17527606712872,0.373134328358209,58.82352941176471,90.5,0.002881844380403458,5.393939393939394,0.003629764065335753,5.75,53.93243243243244,28.00414250207125,13.170212765957446,10.282647584973166
2019-02-16,6.461538461538463,48.33333333333334,21.505629146079265,30.04736317305562,63.625,0.0,83.69230769230771,7.5,0.02017291066282421,2.278350515463917,0.0,0.42857142857142855,55.93478260869565,28.269763651181744,26.557142857142853,6.902097902097903
2019-02-17,19.9,191.0,7.74693543378019,19.568803227252353,114.23529411764706,0.0,105.25,54.5,0.002881844380403458,8.288659793814434,0.0,0.0,84.1574074074074,10.395901639344263,10.006993006993008,7.423280423280422
2019-02-18,21.714285714285715,141.27959979736576,8.9572417167316,35.595256566552145,46.16666666666666,0.0,145.05882352941177,101.6,6.685878962536023,11.765306122448981,0.9327272727272728,0.0,70.64957264957266,4.334160463192721,5.956834532374102,9.084063047285463
2019-02-19,156.33333333333334,0.0,9.591714453814252,13.197091550071608,0.0,0.7846153846153846,141.19047619047618,46.54545454545455,0.8583815028901735,1.4591836734693877,3.3581818181818184,0.0,42.40425531914894,6.477941176470589,117.25174825174824,8.338568935427574
2019-02-20,64.85714285714286,141.27959979736576,9.407437144273294,74.59418524598846,5.0,0.0,68.10526315789474,16.0,0.30835734870317005,0.0,1.7441016333938295,6.857142857142858,66.49450549450549,10.483237939493051,50.74125874125875,10.258289703315883
2019-02-21,0.0,141.27959979736576,10.436544165942237,56.51368500295746,11.5,0.04411764705882353,70.0,149.0,10.063400576368876,0.0,12.765880217785845,4.285714285714286,108.91463414634147,16.9,12.258741258741257,12.942508710801391
2019-02-22,72.93196967230692,67.0,17.98963459260464,40.29347297953896,74.17527606712872,2.4615384615384617,92.83333333333331,10.125,0.4063400576368876,0.0,3.76950998185118,58.647058823529406,62.92857142857143,13.596293311845288,24.251748251748253,9.594405594405597
2019-02-23,79.0,475.0,10.168157224263904,55.93167769815657,61.0,8.301587301587302,68.6,83.0,0.025936599423631124,0.0,0.0,11.615384615384615,86.82666666666668,11.172212978369384,15.094890510948904,9.232517482517485
2019-02-24,0.0,660.0,28.24865789440519,78.31401557285874,29.75,0.0,37.42857142857143,139.0625,0.008645533141210375,0.010204081632653059,0.0,0.0,44.91780821917809,32.90855704697986,4.783216783216783,8.579787234042554
2019-02-25,80.0,141.27959979736576,12.671740806874734,23.95269816390507,28.142857142857146,3.1785714285714284,84.86666666666666,60.17391304347826,0.008645533141210375,0.020408163265306117,0.0,2.142857142857143,36.419753086419746,24.336965632858337,17.223776223776223,9.038732394366198
2019-02-26,302.64285714285717,21.5,13.309869562167705,21.674566851912388,80.71428571428571,8.530303030303031,93.2,93.69565217391305,0.002881844380403458,0.0,0.0,15.5,33.96875,5.551639344262295,4.510489510489512,8.462081128747796
2019-02-27,79.46666666666667,141.27959979736576,5.831294663244612,35.003141077714595,19.0,0.04411764705882353,140.83333333333334,9.526315789473683,0.05763688760806916,1.0816326530612246,0.0,7.294117647058822,56.30681818181818,7.485549132947978,9.342657342657345,8.46631205673759
2019-02-28,24.5,740.5,7.944844675171938,16.769184782608693,8.6,0.8970588235294118,51.88235294117647,71.8125,19.066282420749282,0.010204081632653059,15.462794918330307,5.666666666666668,39.958904109589035,4.947154471544716,116.30769230769229,9.253075571177504
2019-03-01,104.75,129.28571428571428,11.535536006834546,18.694325973114506,65.5,0.11940298507462685,167.33333333333334,19.53846153846154,1.8904899135446689,0.1638418079096045,26.43454545454545,10.785714285714288,61.1625,1.9723352318958505,17.517482517482517,12.375444839857652
2019-03-02,0.0,444.5,9.71717446105475,35.05347091932457,17.4,0.3965517241379311,57.0,181.41666666666663,23.023054755043226,1.2102272727272727,4.838181818181818,4.0,74.48648648648648,4.778709136630344,14.944055944055945,10.446584938704026
2019-03-03,72.93196967230692,0.0,22.708349789268993,26.0970194479643,22.5,0.05555555555555555,169.30769230769232,4.5,92.05187319884728,3.9943502824858768,20.65755919854281,0.0,42.274193548387096,9.485221674876847,56.97902097902098,12.458699472759228
2019-03-04,72.93196967230692,141.27959979736576,25.548288887921387,56.59001529386061,61.83333333333334,0.7457627118644068,97.85714285714286,306.0,27.84438040345821,26.559322033898304,44.098360655737714,13.666666666666664,70.10666666666667,16.3931484502447,108.22377622377623,8.478339350180505
2019-03-05,72.93196967230692,5.0,32.150806153071976,6.841281953452881,29.33333333333333,8.21875,124.64285714285714,67.26315789473685,14.282420749279538,66.28248587570621,23.21129326047359,12.285714285714285,104.10344827586206,15.939144736842106,11.615384615384615,11.51236749116608
2019-03-06,191.57142857142856,198.85714285714286,25.255746380795625,19.168118608300414,0.0,0.10714285714285714,164.5,54.032258064516135,102.164265129683,28.011235955056183,11.136612021857925,6.6,66.74117647058823,5.356443719412725,61.32167832167833,11.253968253968255
2019-03-07,75.81818181818181,330.0,28.29227779418655,15.700156562111971,36.0,2.140625,105.2,70.72727272727273,71.97118155619596,16.8265306122449,25.76502732240437,0.0,77.49367088607596,6.176136363636362,95.6013986013986,8.031802120141343
2019-03-08,139.54545454545453,167.0,19.18808756929899,9.904614717206227,74.17527606712872,2.057971014492753,39.588235294117645,256.87878787878793,40.510086455331404,3.8484848484848486,26.513661202185787,0.0,65.68235294117648,4.165432098765431,14.48951048951049,7.874779541446206
2019-03-09,459.4375,3.0,17.614028171182163,32.529161901650056,0.0,0.796875,110.8181818181818,256.59459459459464,64.42651296829972,0.8673469387755102,48.76138433515483,2.5,57.04054054054054,5.028029678483099,2.769230769230769,13.531305903398929
2019-03-10,6.705882352941178,41.0,33.61409685188941,64.90206638821721,89.0,0.09090909090909093,91.25,17.344827586206893,129.65706051873198,1.6907216494845358,94.26459854014598,26.904761904761905,50.4179104477612,30.928925619834708,122.37762237762236,12.273519163763066
2019-03-11,0.0,55.25,17.78100471230617,14.686545014840055,13.0,0.0,81.05555555555556,24.45,24.90489913544669,0.4489795918367347,33.29014598540146,18.666666666666668,6.452830188679246,31.916182572614108,198.20979020979019,16.02112676056338
2019-03-12,84.4,235.5,18.372084290034792,25.165331928345623,132.0,7.449275362318841,88.55555555555556,39.90909090909091,49.73198847262248,7.16326530612245,9.72495446265938,19.363636363636363,35.85365853658537,7.855769230769232,26.137404580152673,12.91358024691358
2019-03-13,0.0,0.0,24.818741579742095,57.36067936181163,74.17527606712872,11.73015873015873,0.0,0.0,91.92219020172912,6.242424242424242,45.2568306010929,0.0,45.30508474576271,7.430756843800322,16.96,13.974358974358973
2019-03-14,100.55555555555556,10.5,31.498280113317552,50.035101526837714,74.17527606712872,0.14925373134328354,77.28571428571429,53.125,93.43227665706051,1.2040816326530612,93.43272727272728,5.833333333333332,57.42857142857143,16.816211878009632,16.2,6.614186851211072
2019-03-15,87.69230769230771,100.5,33.51392534199362,21.584138227087358,18.0,0.0,100.55555555555556,85.42307692307692,86.7406340057637,0.3333333333333333,107.8,3.0,45.77272727272727,20.654664484451718,12.412587412587412,6.163732394366198
2019-03-16,228.6923076923077,27.33333333333333,41.536522039200655,10.95639982405982,59.9,2.9032258064516134,82.64285714285714,210.38709677419357,54.15561959654178,3.6701030927835046,31.97454545454545,37.90909090909091,25.424242424242426,20.378973105134477,37.40983606557377,9.034739454094293
2019-03-17,325.07142857142856,30.0,22.398946679673582,3.2216965379049314,31.9,0.6909090909090909,50.384615384615394,105.75,26.96541786743516,3.153061224489796,31.07090909090909,42.77777777777778,55.032786885245905,3.112026359143328,10.746478873239436,8.292553191489361
2019-03-18,385.8823529411765,41.0,25.133682096814347,2.086859079479611,31.1875,2.3076923076923075,161.0625,57.875,3.4227129337539437,6.969387755102041,11.415607985480944,0.0,22.475409836065573,1.6011372867587328,3.8732394366197194,9.765112262521587
2019-03-19,30.64705882352941,141.27959979736576,6.459341902891142,4.016022366793914,59.85714285714285,11.306451612903226,31.411764705882355,7.36,0.1844380403458213,8.13265306122449,0.4065335753176044,10.571428571428571,37.64179104477611,1.1123778501628665,57.3169014084507,7.85237258347979
2019-03-20,288.7142857142857,279.0,8.765109584273086,11.851800847457627,25.42857142857143,3.246153846153846,115.5625,47.60869565217392,0.4207492795389049,2.927835051546392,0.15245009074410162,25.1,51.990825688073386,1.7831715210355987,6.478873239436621,5.5671902268760896
2019-03-21,72.0,250.66666666666663,4.263583663406064,20.016727349480238,6.25,2.3538461538461544,143.58823529411762,13.714285714285715,0.07492795389048991,0.19387755102040816,0.03629764065335754,2.6,66.43181818181819,8.80032336297494,57.53146853146853,8.18307426597582
2019-03-22,0.0,141.27959979736576,12.591583639345236,31.94328167438888,1.25,3.161290322580645,73.6111111111111,16.444444444444443,0.02017291066282421,0.16326530612244894,0.02722323049001815,16.714285714285715,50.154761904761905,28.90553745928339,21.440559440559444,12.126760563380284
2019-03-23,72.93196967230692,51.0,6.412279079593577,23.866731047802997,10.75,2.9841269841269837,37.142857142857146,14.545454545454545,0.12103746397694524,0.1414141414141414,0.1560798548094374,10.125,53.364864864864856,22.23913043478261,9.965034965034963,10.181657848324514
2019-03-24,72.93196967230692,141.27959979736576,4.132714350071599,12.190626188019333,132.9230769230769,0.6140350877192983,9.909090909090908,22.63636363636364,14.161383285302591,1.7551020408163265,5.869328493647911,5.0,49.4,5.9367396593673964,13.683098591549294,7.141323792486582
2019-03-25,72.93196967230692,141.27959979736576,10.621443115443963,17.3575179509163,127.38095238095238,0.0,164.92857142857142,103.08333333333331,7.956772334293947,2.9795918367346936,26.41923774954628,19.75,27.26984126984127,6.546266233766234,9.711267605633802,11.22887323943662
2019-03-26,72.93196967230692,5.0,10.655875564509234,18.17489539748954,83.16666666666667,0.0,93.375,129.1578947368421,0.92507204610951,2.8282828282828283,6.161524500907442,9.071428571428571,19.237288135593218,8.378607809847198,34.866197183098585,12.965217391304348
2019-03-27,72.93196967230692,141.27959979736576,4.087279378036993,7.865056515248454,40.352941176470594,0.19402985074626866,155.9375,28.4,0.5763688760806917,2.1515151515151514,5.221415607985482,21.35,37.738461538461536,3.169765561843169,6.028169014084507,7.1005291005291005
2019-03-28,72.93196967230692,19.33333333333333,9.707887274020583,10.19240990751568,45.444444444444436,0.05084745762711865,71.9375,3.35,0.1642651296829971,0.5612244897959183,3.446460980036297,9.777777777777779,52.693548387096776,3.555649241146712,31.106382978723406,5.1234782608695655
2019-03-29,72.93196967230692,146.33333333333334,4.6795241447000615,17.652210393832927,27.5,0.0,150.6315789473684,12.3,0.011527377521613832,2.357142857142857,0.0,1.6666666666666667,46.59154929577465,7.193548387096773,6.943661971830987,5.534843205574913
2019-03-30,13.0,26.5,8.849642011908326,32.96501285897985,42.45454545454545,0.0,53.0,9.6,0.5936599423631124,10.123711340206183,0.003636363636363637,0.0,29.78688524590164,35.682421227197345,21.83098591549296,6.209964412811388
2019-03-31,0.0,35.5,5.650698049783277,27.306979549317397,115.58333333333331,0.0,34.166666666666664,81.93333333333334,0.06628242074927954,35.422680412371136,0.26,0.0,68.1,30.98779495524817,37.02816901408449,8.155635062611807
2019-04-01,205.0,52.0,3.456314414673256,9.246654630416312,53.0,4.379310344827586,24.272727272727273,90.8695652173913,0.002881844380403458,15.203389830508476,0.0,0.0,31.859375,12.862794612794614,19.00704225352113,6.120921305182343
2019-04-02,114.4,421.66666666666674,9.79510288613613,13.351910415262587,52.1875,0.4117647058823529,54.58333333333334,114.5,40.89625360230547,14.807909604519773,8.477313974591652,0.0,56.95945945945946,7.626294820717131,17.323943661971832,3.9922178988326853
